time,train_id,phase,act,speed_limit,current_speed,dist_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,w_surv,w_conf,w_comp,reason
15270.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,80.0,74.59,227.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,速度は制限内で遅延なし、平坦区間の減速フェーズのため安全リスクは低いが、乗客快適性と回生ブレーキ活用が重要。Survivalは低め、ConfidenceとCompetenceを高める。
15330.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,24.0,2175.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.7,駅出発直後の加速で速度は制限の約1/4、勾配平坦・遅延なしのため安全リスクは低く、快適な加速と省エネを重視しSurvivalを低め、ConfidenceとCompetenceを高める。
15360.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,88.58,1602.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を下回り遅延もなく平坦区間の巡航中で安全リスクは低い。乗り心地重視でConfidenceを高く、エネルギー効率は中程度に設定する。回生ブレーキの活用余地はあるが急減速は不要で、エネルギー節約は適度に考慮する。
15390.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,85.93,840.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,現在は制限速度から十分離れ、勾配も平坦で安全リスク低く、加速中の乗り心地とエネルギー消費をバランスさせるため、Survivalを低め、ConfidenceとCompetenceを中程度に設定する。
15420.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,71.43,83.5,0.0,-15.0,この先制限速度なし,この先目立った勾配なし,0.8,0.3,0.7,駅手前減速中で速度は制限以下だが下り勾配で加速リスクあり、安全確保が最優先。回生ブレーキでエネルギー回収が可能なため効率重視。乗り心地は急ブレーキ不可避でやや低め。
15480.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,44.8,1712.9,0.0,0.0,この先制限速度なし,412m先に下り勾配35.0‰あり,0.3,0.5,0.4,現在は制限速度の半分以下で加速中、即時の安全リスクは低く快適な加速が重要。将来の下り勾配で回生機会があるため効率も考慮し、Survivalは低めに設定する。
15510.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,88.03,1037.6,0.0,-35.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,現在は制限速度を下回り下り勾配で加速リスクは低いが、速度超過防止と乗客快適性を両立させる必要がある。安全重視は中程度、快適性を高め、エネルギー回生も活用するためのバランスとした。
15540.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,100.0,95.99,269.3,0.0,0.0,369m先に制限速度70.0km/hあり,この先目立った勾配なし,0.75,0.4,0.8,現在は駅手前減速フェーズで速度96km/hは制限100km/hに近く、369m先の70km/h制限と駅停止が迫っている。安全確保が最優先だが、惰行中で乗り心地は比較的良好、回生ブレーキ活用でエネルギー効率も重要。
15600.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,70.0,20.8,1781.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在は駅発車直後の加速段階で速度は制限の30%程度、勾配平坦、遅延なし。安全リスク低くSurvivalを低めに設定し、乗り心地とエネルギー効率を重視してConfidenceとCompetenceを高める。
15630.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,70.0,59.8,1336.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,現在は制限速度70km/hに対し59.8km/hで余裕があり、勾配も平坦なため安全リスクは低い。加速中で乗り心地を保ちつつエネルギー効率を高める必要があるため、Survivalを低め、ConfidenceとCompetenceを中程度に設定する。
15660.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,59.76,808.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,制限速度以下で遅延なし、平坦な巡航惰行中のため安全リスクは低く、乗り心地と省エネを優先すべき。
15690.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,70.0,66.8,289.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.6,駅手前減速フェーズで速度は制限内、急ブレーキは不要。安全リスクは低めなのでSurvivalは中程度、乗り心地と回生を重視しConfidenceとCompetenceをやや高く設定する。
15780.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,66.37,1327.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を大きく下回り遅延もなく、勾配も平坦で安全リスクが低い。乗客の快適性を重視しつつ、エネルギー効率も維持するために重みを設定する。
15810.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,71.53,767.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.6,現在は制限速度未満で遅延なし、平坦区間の惰行のため安全リスクは低く、乗り心地とエネルギー効率を重視すべき。したがってSurvivalは中程度、Confidenceは高め、Competenceはやや高めに設定する。
15840.0,T1,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,75.0,71.13,212.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.6,0.5,速度は制限内で遅延なし、平坦区間の減速フェーズのため安全リスクは低いが、駅止まりに向けて滑らかな減速と回生ブレーキ活用が重要。快適性と省エネを重視しつつ安全は中程度に設定する。適切にバランスさせる。
15900.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,25.6,2271.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は駅出発直後の加速段階で速度は制限の30%程度、勾配も平坦、遅延なし。安全リスクは低く、乗客の快適性を重視すべき。エネルギー効率は加速中に限定的なので中程度に設定。調整する。最適化を図る。
15930.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,80.0,69.79,1762.5,0.0,0.0,この先制限速度なし,262m先に上り勾配15.0‰あり,0.3,0.6,0.7,現在は制限速度を大きく下回り安全リスク低く、加速中で乗り心地が重要。上り勾配が近くエネルギー効率も考慮し、Survivalを低め、ConfidenceとCompetenceを高め最適化する。
15960.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,80.0,70.74,1161.1,0.0,15.0,この先制限速度なし,この先目立った勾配なし,0.6,0.5,0.3,速度は制限以下で遅延なし、下り勾配もあるため安全リスクは低く、快適な巡航を維持しつつエネルギー効率は次の減速で期待できるため、Survivalを中程度、Confidenceをやや高く、Competenceは低めに設定する。
15990.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,80.0,72.99,559.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.8,現在速度は制限の下回りで勾配も平坦、遅延なしの巡航中で安全リスクは低く、快適性を保ちつつエネルギー効率を高める必要があるため、Survivalをやや低め、Confidenceを中程度、Competenceを高めに設定する。
16020.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,80.0,47.71,2272.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,速度は制限の半分以下で遅延なし、平坦区間の減速は安全リスク低く、乗り心地と回生活用が重要。
16080.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,67.2,2004.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,現在速度は制限の約2/3で安全余裕が大きく、遅延もなし。快適な巡航が可能なのでConfidenceを中程度に、エネルギー効率向上のためCompetenceを高め、Survivalは低めに設定する。
16110.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,88.58,1257.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を下回り平坦区間で遅延もなく、速度超過リスクは低い。快適性を重視しつつ、エネルギー効率も維持するため、Survivalを低め(0.2)、Confidenceを高め(0.8)、Competenceは中程度(0.5)に設定する。
16140.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,85.93,494.9,0.0,0.0,この先制限速度なし,194m先に下り勾配15.0‰あり,0.6,0.5,0.8,現在速度は制限以下で遅延なし。下り勾配が近く速度上昇リスクがあるため安全をやや重視し、加速中の快適性も維持、エネルギー回生を活用できるので効率を高める。
16170.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,21.03,9999.0,0.0,-15.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,速度は制限の大幅下回りで安全リスク低く、下り勾配で回生ブレーキ効果期待できるため効率重視。乗り心地は減速中で変化が大きくなるが許容範囲。したがってSurvivalは低め、Confidenceは中程度、Competenceは高めに設定する。
16230.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,88.0,1463.9,0.0,0.0,この先制限速度なし,163m先に下り勾配35.0‰あり,0.85,0.15,0.6,現在は制限速度に近く、下り勾配で加速が続くため速度超過リスクが高く、安全性を最優先すべきです。エネルギー回生の機会もあるので効率性を高め、乗り心地への配慮はやや低く設定します。また、先行列車の影響は現在なし。
16260.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,97.31,694.4,0.0,-35.0,この先制限速度なし,この先目立った勾配なし,0.85,0.3,0.5,速度が制限限界に近く下り勾配で加速傾向のため安全リスクが高く、Survivalを最優先。乗り心地は安定走行で重要だが急変は不要。省エネは回生ブレーキ活用の余地がある程度。
16290.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,100.0,51.96,1887.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.4,0.7,制限速度を大きく下回り遅延なしの平坦区間で減速中のため安全リスクは低い。回生ブレーキでエネルギー回収が期待でき、乗り心地も保ちつつ効率を重視しSurvival0.3、Confidence0.4、Competence0.7とする。
16350.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,70.0,64.0,1622.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.7,0.5,0.5,駅出発直後の加速で速度は制限下限内、遅延なし・勾配平坦のため安全リスクは低いが、速度超過防止と乗客快適性を保ちつつエネルギー効率も考慮すべきである。したがってSurvivalをやや高め、ConfidenceとCompetenceは中程度に設定する。
