time,train_id,group_phase,group_notch,current_speed,signal_speed,speed_limit,dist_to_next_station,req_stop_dist,delta_stop,delay,f_exist,f_distance,rule_expected,rule_reason,llm_reward,nn_output,reason
160.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.0,0.0,1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,停止位置誤差が1.0m以内で安全かつ速度・信号遵守、ノコギリ運転なし、余分な加速もなく適切と判断しreward=1.0とした。
166.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,1.0,0.0,1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,全ての安全基準を満たし、停止位置は1m以内で許容範囲、ノコギリ運転や不要な加速・ブレーキもなく適切な操作と判断した。
170.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.0,0.0,1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,停止位置誤差が1m以内で安全に停止し、速度制限・CBTCを遵守、ノコギリ運転もなく適切な操作と判断したためreward=1.0。
174.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.0,0.0,1.0,0.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.8,現在のノッチは停止（惰行）で速度0km/h、制限速度・CBTCを遵守し、停止位置誤差1mは許容範囲内、ノコギリ運転や無駄な加速なしでエネルギー効率も良好なため最高評価。
189.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.05,0.0,1.05,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.1mは許容範囲内（0.8点）であり、他に違反はないためrewardは0.8とした。
204.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.1,0.0,1.1,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.1m手前にあり、駅停車完了フェーズで求められる正確な停止位置から外れているため、距離誤差に基づく評価で0.8点とした。
205.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.1,0.0,1.1,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置誤差が1.1mと規定範囲内（≤3m）であり、安全違反やノコギリ運転はなく、0.8点とした。
222.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.15,0.0,1.15,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.15mで許容範囲内かつ速度0で制限速度・CBTC信号を遵守しているため高評価とし、reward 0.8とする。
232.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.2mで許容範囲内、速度・信号遵守、ノコギリ運転なしのためreward 0.8とした。
233.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置誤差が1.2mで許容範囲(1‑3m)内のため0.8点とした。
234.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.2 mで許容範囲内、速度・信号遵守も問題なく、ノコギリ運転なしのためreward 0.8とした。
235.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置が1.2m離れており、惰行は停止に不適切なため、停止位置誤差に基づく0.8点とした。
238.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.2,0.0,1.2,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.2mで許容範囲内かつ安全違反なし、他項目で減点要因が無いため0.8とした。
248.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.25,0.0,1.25,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/hにも関わらず惰行を継続しているためフェーズ適合性が欠如し、評価を0.8とした。
252.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.25,0.0,1.25,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.2mは許容範囲内であり、他に違反がないため0.8と評価した。
253.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.25,0.0,1.25,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差が1.2 mであるため、駅停車完了フェーズの基準に従い0.8のrewardとした。
255.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.25,0.0,1.25,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,速度は制限・信号内で完全停止し、停止位置誤差は1.2mで許容範囲内。ノコギリ運転はなく、運転操作に安全上の問題はないが、停止後の惰行継続はエネルギー的に無意味なため若干減点。
264.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.3,0.0,1.3,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.3mは許容範囲内で違反なし、ノコギリ運転もなく評価は0.8とした。
267.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.3,0.0,1.3,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.3m離れており、誤差が1〜3mの範囲のため0.8点とした。
270.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.3,0.0,1.3,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.3mで評価基準の0.8点、他は安全上問題なく、惰行は不適切だが大きく減点しないため0.8とした。
271.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.3,0.0,1.3,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置が1.3 m手前にあり、距離誤差が1‑3 mのため0.8点とした。
286.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.35,0.0,1.35,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで許容範囲内（0.8点）かつ速度0で適切に停止しているため、評価は0.8とした。
297.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで許容範囲内、速度・信号違反なし、ノコギリ運転でもなく、惰行は停止状態で問題ないためreward 0.8とした。
301.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置誤差1.4mは許容範囲内、他に安全違反やノコギリ運転はなく、適切と判断した。
302.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.4,0.0,1.4,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.4 m前に残り完全停止していないが、速度・信号超過なしで安全上の違反はなく、評価は0.8点とした。
312.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.45,0.0,1.45,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が1.4mで許容範囲内かつ速度・信号超過なしのため高評価とし、他項目に問題なし。
313.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.45,0.0,1.45,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差1.4mは許容範囲内、速度・信号違反なし、ノコギリ運転でもなく適切と判断した。
328.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.5,0.0,1.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が1.5 m手前で速度0のまま惰行を続けており、駅停車完了フェーズとして適切な停止位置に達していないため、評価は0.8とした。
330.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.5,0.0,1.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,現在は駅停車完了で速度0km/h、停止位置は1.5 mの誤差となり評価表の0.8点に該当し、速度超過や信号無視等の違反はなく、ノコギリ運転でもないため0.8とした。
331.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,1.5,0.0,1.5,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置が1.5m離れており、許容誤差(1‑3m)内のため0.8点とした。
374.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.0,0.0,2.0,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2mは許容範囲内（0.8点）であり、速度・信号超過なし、ノコギリ運転もなく評価は高く、rewardは0.8とする。
377.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.0,0.0,2.0,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2mの誤差で許容範囲内、制限速度・CBTC遵守、ノコギリ運転等の違反なしと判断し0.8とした。
381.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.0,0.0,2.0,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2m離れており許容範囲内（0.8点）で、他に速度超過やノコギリ運転はなく安全かつ適切な停止と判断したため。
390.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,2.6,0.0,2.6,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/h、停止位置誤差2.6mは許容範囲内であり、制限速度・CBTC違反なし、ノコギリ運転もなく評価は高く0.8とした。
392.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.6,0.0,2.6,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0km/hだが、駅位置から2.6m手前に止まっており、許容誤差を超えるため0.8点とした。
393.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.6,0.0,2.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置誤差が2.6mで許容範囲内（1‑3m）かつ安全・速度違反がなく、他の項目で減点要因がないため0.8とした。
397.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.6,0.0,2.6,15.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2.6 m手前で許容誤差（1‑3 m）内だが、駅前で停止しているため0.8点とした。
398.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.6,0.0,2.6,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,速度0km/hで安全に停止し、停止位置誤差2.6mは3m以内の基準を満たすため高評価とし、rewardは0.8とした。
400.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-1.0,0.0,-1.0,5.0,0.0,2000.0,1.0,停止誤差1m以内 → 1.0,1.0,0.9,制限速度・CBTCを守り、停止位置は許容範囲内で、ノコギリ運転や列車間隔の問題もなく、現在のブレーキ操作は適切と判断した。
61.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,70.0,70.0,18.0,0.0134344365447671,17.986565563455233,0.0,0.0,2000.0,0.3〜0.5,ブレーキ中、15m<delta_stop<=30m（早すぎ）→ 0.3〜0.5,0.4,0.0,ブレーキ開始が必要停止位置より約18m早く、早すぎる減速により定時性と省エネが損なわれたため評価を低くし、0.4とした。
189.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.5,70.0,70.0,18.0,0.1208837524867071,17.87911624751329,0.0,0.0,2000.0,0.3〜0.5,ブレーキ中、15m<delta_stop<=30m（早すぎ）→ 0.3〜0.5,0.4,0.0,ブレーキ開始が駅手前約18mで早すぎ、delta_stopが17.9mと過剰減速となりエネルギー無駄と遅延リスクがあるため評価を低くした。
322.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.5,70.0,70.0,0.5,1.0872048622803328,-0.5872048622803328,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.5,0.3,次駅減速フェーズでブレーキせず惰行を続けたため、停止位置が-0.59mの誤差となり適切な減速が行われていない点が評価を下げた。
329.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.5,70.0,70.0,1.0,1.0872048622803328,-0.08720486228033275,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.7,0.2,delta_stopが-0.09mでブレーキ未実施のためやや減点し、rewardを0.7とした。
330.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.5,70.0,70.0,1.0,1.0872048622803328,-0.08720486228033275,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.5,0.3,停止位置が負のΔでブレーキ未実施、次駅減速フェーズに不適切な惰行のため中程度の減点とし0.5とした。
331.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.5,70.0,70.0,1.0,1.0872048622803328,-0.08720486228033275,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.5,0.3,次駅減速フェーズでブレーキをかけず惰行を続け、delta_stop が負であるため停止位置達成が不適切と判断し、やや減点とした。
387.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,70.0,70.0,0.5,1.9320896692087235,-1.4320896692087235,0.0,0.0,2000.0,0.4〜0.7,ブレーキなし、-2m<delta_stop<0m → やや減点,0.5,0.3,次駅減速フェーズでブレーキ未実施、delta_stopが負で停止位置達成が不確実なため中程度減点とし0.5とした。
4.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,30.0,70.0,70.0,60.6,65.64088392752669,-5.040883927526686,0.0,0.0,2000.0,0.0,ブレーキ中、delta_stop<-5m（オーバーラン確実）→ 0.0,0.0,0.9,delta_stopが-5.04mでオーバーランが確実と判断され、即時0点ルールに該当したためreward=0.0。
5.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,30.0,70.0,70.0,60.6,65.64088392752669,-5.040883927526686,0.0,0.0,2000.0,0.0,ブレーキ中、delta_stop<-5m（オーバーラン確実）→ 0.0,0.0,0.9,delta_stopが-5.04mでオーバーランがほぼ確実、即0.0ルールが適用されるためrewardは0.0とする。
12.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,30.0,70.0,70.0,70.6,65.64088392752669,4.959116072473307,0.0,0.0,2000.0,0.8〜1.0,ブレーキ中、|delta_stop|<=5m → 0.8〜1.0,1.0,0.7,ブレーキが適切に作動しdelta_stopが5m以内で停止位置が正確、速度・CBTC制限遵守、ノコギリ運転なしのため最高評価とした。
13.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,30.0,70.0,70.0,70.6,65.64088392752669,4.959116072473307,0.0,0.0,2000.0,0.8〜1.0,ブレーキ中、|delta_stop|<=5m → 0.8〜1.0,1.0,0.7,ブレーキが適切に掛かり、delta_stopが4.96mで許容範囲内のため減速操作は安全かつ定時に適合し高評価とした。
16.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,30.0,70.0,70.0,80.6,65.64088392752669,14.959116072473307,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、5m<delta_stop<=15m → 0.5〜0.7,0.5,0.4,delta_stopが14.96mで早めにブレーキを開始し、停止位置が5〜15m前方となるためやや減点とし、エネルギー効率も低下した。
17.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,30.0,70.0,70.0,80.6,65.64088392752669,14.959116072473307,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、5m<delta_stop<=15m → 0.5〜0.7,0.6,0.4,次駅減速フェーズでブレーキ開始が必要距離より約15m早く、エネルギー効率が低下したため評価を下げた。
21.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,30.0,70.0,70.0,95.6,65.64088392752669,29.959116072473307,0.0,0.0,2000.0,0.3〜0.5,ブレーキ中、15m<delta_stop<=30m（早すぎ）→ 0.3〜0.5,0.4,0.2,ブレーキが必要停止距離より約30m手前で開始され、不要な減速となっているため評価を低減し、rewardは0.4とした。
40.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,45.0,70.0,70.0,151.2,146.1538005548067,5.046199445193281,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、5m<delta_stop<=15m → 0.5〜0.7,0.6,0.8,ブレーキ中でdelta_stopが5.05mと許容範囲内だが5mを超えているためやや減点し、rewardを0.6とした。
41.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,45.0,70.0,70.0,151.2,146.1538005548067,5.046199445193281,0.0,0.0,2000.0,0.5〜0.7,ブレーキ中、5m<delta_stop<=15m → 0.5〜0.7,0.6,0.8,ブレーキが適切に掛かっておりdelta_stopが5.05mで許容範囲内、速度超過等の安全違反がなく、やや減点とした。
60.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,60.0,70.0,70.0,251.5,256.526580736077,-5.026580736076994,0.0,0.0,2000.0,0.0,ブレーキ中、delta_stop<-5m（オーバーラン確実）→ 0.0,0.0,0.9,δ_stopが-5.03mでオーバーランがほぼ確実と判定され、即reward0.0ルールが適用されたためrewardは0.0とした。
70.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,60.0,70.0,70.0,261.5,256.526580736077,4.973419263923006,0.0,0.0,2000.0,0.8〜1.0,ブレーキなし、delta_stop>=0m → 高評価,1.0,0.7,制限速度・CBTC速度遵守、delta_stopが正で停止位置は確保でき、ノコギリ運転でもなくエネルギー無駄もないため高評価。
